Page,Encrypt,ObjStm,JS,JavaScript,AA,OpenAction,AcroForm,JBIG2Decode,RichMedia,Launch,EmbeddedFile,XFA,Colors_gt_224,obj,stream,xref,trailer,startxref,filesize_kb,label_numeric,label,dummy_0,dummy_1,dummy_2
1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,5,2,3,2,136.05114439026062,1,malicious,-0.3509115059253174,0.24413116336478813,1.3601701111100775
2,0,0,1,1,0,1,0,0,0,0,0,0,0,27,8,5,5,8,74.02224557364086,1,malicious,0.9949636694148676,0.3729151649137145,-1.4965318147406657
1,0,1,1,1,0,1,0,0,0,0,0,0,0,22,5,1,1,1,155.56792433289021,0,benign,0.44400639696335004,0.4706354329201218,0.18100600208134118
7,1,0,1,1,0,1,1,0,1,0,1,1,0,109,29,1,1,2,877.2509765625,1,malicious,-0.32318312938596566,-0.9470683092815356,-1.7358530361612923
1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,6,0,0,1,0.0,1,malicious,0.3025044943991987,-0.11512932162674241,-0.8915244093228197
1,0,0,1,1,0,1,1,0,0,0,0,0,0,17,2,1,1,1,0.0,1,malicious,-1.8046682123031885,2.0606581724207502,0.11732254874176896
2,0,5,1,1,0,1,1,0,0,0,0,0,0,71,29,0,0,3,142.63783254605124,1,malicious,-0.5375624880642816,-1.0350996229760072,1.98145647226527
6,0,0,1,1,1,1,0,0,0,1,0,0,0,93,33,4,4,3,367.294768626974,1,malicious,-0.08034903448759627,-0.6353993539431398,-0.5786049397746419
1,0,0,1,1,0,1,0,0,0,0,0,0,0,23,5,1,1,2,27.880388696923728,1,malicious,0.3344492584894592,-0.38149543900859273,-0.5511341500975768
36,0,0,1,1,1,1,0,0,0,1,0,0,0,89,35,4,3,4,1599.8271906429597,1,malicious,1.2804894618749416,-0.5617640119625588,0.5725012246434661
1,0,0,0,1,0,1,0,0,0,0,0,0,0,10,1,1,1,1,9.66874025399618,1,malicious,2.277277226650977,-0.0027742052011017564,-0.7916255474521587
3,0,0,1,1,0,1,0,0,0,0,0,0,0,100,10,4,5,2,778.9175519717498,1,malicious,-0.7456177705680039,-1.8310009343451104,-0.3696864124600851
3,0,0,1,1,1,1,1,0,0,0,0,0,0,14,9,5,2,2,3.8867258654808516,1,malicious,0.45329047005989814,0.2165478561385243,-0.08638434820995033
0,0,0,1,1,0,1,0,0,0,0,0,0,0,9,2,0,0,0,2.460761468695042,1,malicious,0.5296483205926633,1.2577446569574053,0.03344696502105365
6,1,1,1,1,0,1,1,0,1,0,1,1,0,95,32,1,1,2,275.6885700613203,1,malicious,-2.8004750589201013,0.236962706347684,0.41671448278144757
11,1,0,1,1,0,1,1,0,1,0,1,1,0,104,28,1,1,2,156.91258949355955,1,malicious,0.58975342742879,1.1109463355634503,-1.4669896856534703
2,0,1,1,1,0,1,1,0,0,0,0,1,0,19,6,1,1,1,17.250829275684367,1,malicious,-0.6557750494250125,0.5069166634693753,0.6710893353319107
0,0,2,0,0,0,0,0,0,0,0,0,0,0,24,25,0,0,1,162.778183330457,1,malicious,-1.8076756034989068,-0.7659251487452707,0.3498548061871396
8,1,0,1,1,0,1,1,0,1,0,1,1,0,128,38,22,35,10,145.2205844442316,0,benign,0.03754544485273594,-2.102502093736581,0.6828921907813601
2,0,2,1,1,1,1,1,0,0,0,1,1,0,27,15,0,0,1,287.9423828125,1,malicious,0.93692791278401,-0.07715001628644877,0.13324708085013065
3,0,0,1,0,0,1,1,0,0,0,0,0,0,97,26,0,1,1,83.62448544599533,1,malicious,-0.7711841989951399,0.2381655311270733,-0.765448967808536
6,0,2,1,1,1,1,0,0,0,0,0,0,0,85,31,10,9,5,49.72815074800802,1,malicious,1.7042935542399569,0.08313309478566892,-2.33082321544528
1,0,1,1,0,0,1,0,0,0,0,0,0,0,24,8,2,1,2,173.39296394127118,1,malicious,-0.6018081714475518,2.41525471424879,-0.615414511068892
2,0,0,0,1,0,1,0,0,0,0,1,0,0,10,2,1,1,1,741.693359375,1,malicious,2.006798474338991,0.7680529218119525,-0.7727286401473269
1,0,0,1,1,0,1,0,0,0,0,0,0,0,3,1,1,1,1,0.0,1,malicious,-0.10180217173094695,-1.423620169041847,-0.2382571140543813
2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,1,1,1,0.0,1,malicious,1.5275632867924336,-0.34505724907667573,-0.6134676993840008
0,1,0,1,1,0,1,1,0,0,0,0,0,0,16,1,0,1,0,0.0,1,malicious,-0.10617157008568107,0.5340773456705752,-2.251895792162337
2,0,1,1,1,0,1,0,0,0,0,0,0,0,21,6,1,2,1,119.65117041277334,1,malicious,-0.09682048395928393,1.2977510156887262,0.832867837909813
1,0,0,1,1,0,1,0,0,0,0,0,0,0,7,2,1,1,1,5.497256421334273,1,malicious,-0.46290389744106897,-0.5881041866687959,0.49970010206035576
6,0,1,1,1,0,1,0,0,0,0,0,0,0,21,10,1,0,1,22.6864131385324,1,malicious,-0.270741176275645,-0.854780687156668,-2.307920950461888
1,0,0,1,1,0,1,0,0,0,0,0,0,0,20,6,1,1,0,176.9058773784953,1,malicious,-0.5273456358925749,-1.6305982364055924,-0.5182516453623685
1,0,6,0,0,0,0,1,0,0,0,0,0,0,85,27,0,-1,10,116.37751399361964,1,malicious,-0.2466922755888789,0.7509172556741,-0.058360043752823484
0,0,0,1,1,0,1,0,0,0,0,0,0,0,24,7,1,1,1,0.0,1,malicious,1.329416601225588,0.4948589116370236,-1.23429338228522
2,0,0,1,1,0,1,1,0,0,0,0,0,0,14,2,1,1,1,9.335194329723176,0,benign,0.64129389517716,-0.4823082659389907,-0.3380435141733674
1,0,0,0,1,0,1,0,0,0,0,1,0,0,11,2,0,1,0,522.0068359375,1,malicious,-1.6260443157009994,-0.7993646695245394,-1.7823572667889067
1,0,0,1,1,0,1,1,0,0,0,0,0,0,12,1,1,1,1,18.956795205675387,1,malicious,-0.17274088415625594,-0.2395608012565544,0.46988140461924127
1,0,0,0,0,0,0,0,0,1,0,0,0,0,20,5,1,1,1,70.09868573159564,1,malicious,1.4566813437108137,-1.3541919570728704,0.24180517684042963
0,0,0,1,1,0,1,0,0,0,0,0,0,0,26,10,1,1,1,42.47191507801487,1,malicious,0.9264557392418754,-0.8532836452353783,0.1067299701851447
1,0,0,1,1,0,1,0,0,0,0,0,0,0,11,5,1,1,0,0.0,1,malicious,-0.801388808967557,-1.8840690621542975,0.33852449841055426
2,0,0,1,1,0,1,1,0,0,0,0,0,0,86,22,7,10,6,19.008136819556714,1,malicious,-0.45715698749602346,-1.0197430909650944,0.11872778080784542
1,0,0,0,0,0,0,1,0,0,0,0,0,0,27,3,0,1,1,8.223712822666146,1,malicious,0.6277218503165443,0.17672565298820178,0.03073269162373001
2,0,3,0,0,0,0,0,0,0,0,0,0,0,40,8,0,0,0,44.15337109958279,1,malicious,-0.6944234934781609,1.7076807958430251,-0.508914771190796
1,0,0,1,1,0,1,0,0,0,0,0,0,0,15,6,1,1,1,15.099333226987309,1,malicious,-1.1838930386238657,-0.6146058879845869,-0.6845657765856429
1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,10,2,2,2,204.474483954095,1,malicious,-0.007310260020190565,0.6416320026551819,0.1837107266667693
3,0,0,1,1,0,1,0,0,0,0,0,0,0,23,8,2,2,2,18.957401983417228,1,malicious,0.6539366170796902,-0.8376509325977785,1.4658731616270335
0,0,2,1,0,0,0,0,0,0,0,0,0,0,28,6,0,0,1,53.61987801607037,0,benign,0.3002503932421182,-0.17368893131710747,1.8057687967760134
1,0,0,0,1,0,1,0,0,0,0,1,0,0,8,2,1,1,1,8.301468696873682,1,malicious,-0.16013593490206007,0.32821738237467774,-1.2693617154525831
0,0,0,1,1,0,1,0,0,0,0,0,0,0,7,1,0,1,0,13.085594324626006,1,malicious,-0.41520728925443956,0.8694831216089,-1.2694521855625749
12,1,0,1,1,0,1,1,0,1,0,1,1,0,115,31,1,1,2,450.9440322188231,1,malicious,0.9316251450121482,-0.12587785616005268,-1.6681217592967297
23,0,0,1,1,1,1,0,0,0,1,0,0,0,99,31,5,4,3,564.4312463262721,1,malicious,-0.9305407618125011,0.34796986601948454,-0.49966030173597603
1,0,1,0,0,0,0,0,0,0,0,0,0,0,28,8,2,2,2,55.98224401761022,1,malicious,0.773299434166314,-0.3887008262899032,-1.5653556493001792
0,0,2,1,1,0,1,0,0,0,0,1,0,0,9,33,0,0,0,29.76953125,1,malicious,0.8083636250234495,0.7149338142955649,-0.4809388756274314
1,1,1,0,1,0,1,1,0,0,0,0,0,0,20,7,1,1,1,124.42475520409533,1,malicious,-0.44533286028186786,1.4862629059671635,-0.31616892075126707
1,1,0,1,1,1,1,1,0,0,0,0,0,0,14,21,1,1,1,11.373588342711745,1,malicious,0.3028883535060858,0.7085548662356171,1.8064690181111736
1,0,1,0,0,0,0,0,0,0,0,0,0,0,15,9,0,0,2,32.920221393702505,1,malicious,0.5534283941101072,-0.34960138837363575,0.9503781545550102
0,0,6,0,0,0,0,0,0,0,0,0,0,0,110,22,0,0,1,104.99852469390066,1,malicious,-0.1114858094279079,0.0726435834591696,0.27319752689687743
2,0,1,1,1,1,1,0,0,0,0,0,0,0,63,29,3,0,3,882.3948135844433,1,malicious,-0.8765962486638837,0.24257248197061182,1.2721844164347542
5,0,0,0,0,0,0,0,0,0,0,0,0,0,78,9,0,1,1,5.574167335304058,1,malicious,-1.3094669696779158,-0.008513891449807541,-0.49691275617606734
1,0,2,1,1,1,1,0,0,0,0,0,0,0,104,40,10,9,8,60.97244166947972,1,malicious,-1.0487969765579064,-0.9765105805098294,-2.245915330064119
18,0,1,1,1,1,1,0,0,0,1,0,0,0,100,27,4,3,4,268.629738596138,1,malicious,0.8230969065751148,-0.9991268762657228,0.7599075040826377
0,0,1,0,0,0,0,1,0,0,0,0,0,0,36,26,0,0,1,270.6831873819718,1,malicious,-1.358580139470612,-0.7332593785190574,-0.5807329232949883
1,0,0,1,1,0,1,0,0,0,0,0,0,0,11,2,1,1,1,12.686856538366154,1,malicious,0.3234460777962791,0.4459577189869417,0.4118505352582028
1,0,0,1,1,0,1,0,0,0,0,0,0,0,23,3,1,2,1,12.267299018903081,1,malicious,-0.4192843245246315,0.41334261275396855,-0.4684998696077039
1,0,0,1,1,0,1,1,0,0,0,0,0,0,17,3,1,1,1,4.666235641764155,0,benign,-1.041363019057806,-0.012158673465888831,-0.030289636318839415
3,0,0,0,0,0,0,0,0,0,0,0,0,0,71,7,1,1,1,87.24174823772924,1,malicious,-1.4085702082154925,-1.9961544339193136,-0.045170413155140775
3,0,0,1,1,0,1,0,0,0,0,0,0,0,26,8,1,1,1,276.48086714756073,1,malicious,-0.15617618249322418,2.9771603113318332,2.4484894254967338
1,0,0,0,0,0,0,0,0,0,0,1,0,0,21,5,0,0,0,20.707800122945375,1,malicious,1.2815188150270738,-0.7076564845645993,-2.284417362567345
15,0,0,0,0,1,1,0,0,0,0,1,1,0,14,0,9,15,8,52.91015625,1,malicious,0.0790880433929391,-0.8592375837433119,2.588011193248615
1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1,1,1,7.266977839767217,1,malicious,2.771267901757337,2.5254455225981656,-2.787913190193003
1,0,0,1,1,0,1,0,0,0,0,0,0,0,12,0,2,1,1,5.01991112474184,1,malicious,1.8256471031572088,1.132992647005317,0.36367116742147926
1,0,0,1,1,0,1,0,0,0,0,0,0,0,9,0,0,1,1,0.0,0,benign,-0.969106529571274,0.338944121621434,1.3160051223699993
1,0,0,1,1,0,1,1,0,0,0,0,0,0,15,2,1,1,1,1.1602100829577306,1,malicious,-1.1717260604488133,-2.3993934338411567,0.2653967088404136
1,0,0,0,0,0,0,0,0,0,0,1,0,0,19,4,0,0,0,77.849609375,1,malicious,0.8841843238056833,-1.990627703759402,2.536297581653454
2,0,0,1,1,0,1,0,0,0,0,0,0,0,20,5,1,2,1,25.656659581400064,1,malicious,-0.8864577370969144,-0.2202820689798288,-0.8310965074073854
1,0,0,1,1,0,1,0,0,0,0,0,0,0,22,1,1,1,1,80.62991208362781,1,malicious,-0.7855824633492025,-1.6404951931411875,-0.753177490543296
1,0,0,1,1,0,1,0,0,0,0,0,0,0,16,7,1,1,2,207.48153029602625,0,benign,0.5949616997320705,0.2701691779873712,-0.1479169403628847
6,1,0,1,1,0,1,1,0,1,0,1,1,0,96,28,1,1,2,735.4580078125,1,malicious,1.6512289489565322,0.19264186044837767,2.6124385339023313
1,0,0,1,1,0,1,0,0,0,0,0,0,0,15,3,1,1,1,9.349006560442422,1,malicious,0.8549732843584008,-0.3267953341739721,0.2444640482580068
2,0,0,1,1,0,1,1,0,0,0,0,0,0,16,2,1,1,1,2.988004326502123,1,malicious,0.10932566606614971,-1.1030210343129312,1.0173310977777452
1,0,1,0,0,0,0,1,0,0,0,0,0,0,63,27,6,5,7,51.69941493016679,1,malicious,1.1517378249375407,-1.0055663092636096,-2.688207262113199
3,0,0,0,0,0,0,0,0,0,0,0,0,0,21,7,2,1,1,52.03126072856465,1,malicious,1.685128038984909,-0.23975998541043828,2.741171718136601
1,0,0,1,1,0,1,0,0,0,0,0,0,0,14,6,1,1,1,3.596228117788539,1,malicious,-0.1635803093815473,0.853455427184329,-0.5063644596561252
0,0,3,0,0,0,0,0,0,0,0,1,0,0,41,21,0,0,1,111.228515625,1,malicious,-0.910992944155227,0.3841443096664181,-0.7863611769870024
1,0,0,1,1,0,1,0,0,0,0,0,0,0,10,2,1,1,1,29.418726713715657,1,malicious,-0.6844088265544193,-0.6386043119397959,-0.49766547186360083
12,1,0,1,1,0,1,1,0,1,0,1,1,0,118,36,1,1,2,877.2509765625,1,malicious,-0.0980736722203855,0.6009533015966013,0.4465360581920079
19,0,0,1,1,1,1,0,0,0,1,0,0,0,123,30,1,4,1,953.4025694570618,1,malicious,-0.40956496456064073,-0.7413211355798324,-1.3754298112318926
4,0,0,1,1,0,1,0,0,0,0,0,0,0,21,9,1,1,1,65.54250117834493,1,malicious,0.3354309351799479,-0.2705336655343832,-0.9145167929760875
6,0,0,0,1,0,1,0,0,0,0,0,0,0,21,1,1,1,1,4.280935679448572,1,malicious,-1.0479123544259705,-0.9527141674587349,0.3475932531849349
3,0,0,1,1,0,1,0,0,0,0,0,0,0,23,8,1,1,1,34.457783070605174,1,malicious,0.286595314936205,0.12246823374955935,-1.2228108399152156
1,0,2,0,0,0,0,0,0,0,0,0,0,0,38,19,0,0,1,342.3503019269671,1,malicious,-0.4450964666422695,0.7476741967967978,-0.33422406795358606
0,0,0,1,1,0,1,0,0,0,0,0,0,0,21,4,1,1,1,34.10355191157275,1,malicious,0.03642880532296371,0.8420045807919485,-0.09244687220973977
1,0,0,1,1,0,1,1,0,0,0,0,0,0,16,2,1,1,1,36.28260992582274,1,malicious,1.4000730858980717,0.20901389383788582,0.9866677757149206
37,0,0,1,1,1,1,0,0,0,1,0,0,0,105,33,3,3,4,891.2857307212049,1,malicious,2.0424114609821666,2.40911157634987,-0.20405714825680663
6,0,0,0,0,0,1,0,0,0,0,0,0,0,20,7,9,4,8,265.3944232251631,1,malicious,0.052398280586703955,0.3905064078833326,-0.7289107952835402
4,0,0,1,1,0,1,0,0,0,0,0,0,0,130,8,2,2,2,69.47060832915992,1,malicious,1.4423760246569572,-0.17824035248114803,0.3353141151767485
4,0,0,1,1,0,1,0,0,0,0,0,0,0,26,18,4,3,4,707.4707009167793,1,malicious,0.24773448528925612,-0.2895545100819081,-0.6578272246112521
1,0,0,1,1,0,1,0,0,0,0,0,0,0,5,3,1,1,1,0.0,1,malicious,-1.4397382214212517,1.0336112672360154,0.6966400929759128
1,0,1,0,0,0,0,0,0,0,0,1,0,0,22,4,0,-1,0,877.2509765625,1,malicious,0.20033613939956865,0.36476937444806823,-0.9978173558875322
1,0,0,1,1,0,1,0,0,0,0,0,0,0,18,7,1,1,1,27.289089747351113,1,malicious,-1.2599591894008226,-0.4469355161208624,-0.14897207213238364
3,0,0,0,0,0,1,0,0,0,0,1,0,0,19,8,5,4,9,735.4580078125,1,malicious,1.2858157027374655,-0.5189221477177695,0.33138438421545663
1,0,0,1,1,0,1,0,0,0,0,0,0,0,12,5,0,1,1,16.708021520726568,1,malicious,-0.31570166359501134,-0.1875294124426186,0.22254015477645153
7,1,0,1,1,0,1,1,0,1,0,1,0,0,111,35,0,1,2,554.1663230087883,1,malicious,-2.129887999106164,-0.40765501629465367,-0.3246409017527267
0,0,6,0,0,0,0,1,0,0,0,0,0,0,36,41,0,0,2,102.67854668195174,1,malicious,-1.4412645540210394,0.30823300790381153,0.46306675654543206
1,0,1,1,1,0,1,0,0,0,0,0,0,0,20,7,1,0,1,32.903461707802144,1,malicious,-0.6073932187138202,-0.41330190710839376,2.309058631322878
2,0,0,1,1,0,1,0,0,0,0,0,0,0,31,6,1,1,1,99.33289337925135,1,malicious,-2.039727912921667,0.45112641336247433,0.039260477088189825
2,0,0,1,1,0,1,1,0,0,0,0,0,0,17,2,1,1,0,4.426728857499125,1,malicious,0.30634862333266993,1.256691779157811,-0.6259843717815987
1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,2,1,5.702274646829165,1,malicious,1.1238179571617415,-1.4544647635780745,-0.8413212926820804
1,0,0,1,1,0,1,0,0,0,0,0,0,0,3,4,1,0,1,6.511349427641917,1,malicious,-0.4692967682488454,-0.38219469324431077,0.03318250117082541
7,1,1,1,1,0,1,1,0,1,0,1,1,0,91,33,1,1,2,240.1462222342103,1,malicious,0.11731294984557429,-1.2863536132586442,-0.21115067709965443
1,0,1,1,0,0,0,1,0,0,0,0,0,0,116,30,10,36,1,71.58418526606155,1,malicious,1.8720576813725132,0.6920531570029934,1.2128582795871263
0,0,3,0,0,0,0,0,0,0,0,0,0,0,33,21,0,0,1,325.4557449378589,1,malicious,-0.6314483535327617,0.9770323576048501,-2.1903533011115144
0,0,0,1,1,0,1,0,0,0,0,0,0,0,45,6,0,25,0,34.32269363884349,1,malicious,-0.614470327630293,1.321652152421487,0.8743955179267949
6,1,0,1,1,0,1,1,0,1,0,1,1,0,82,35,1,1,2,741.693359375,1,malicious,-0.5059826215776873,0.26098154154501224,0.7813160755868086
1,0,0,1,1,0,1,0,0,0,0,0,0,0,18,8,1,1,1,13.460715332180287,1,malicious,0.7280331086789553,0.2837453542453264,-1.5306957398942056
0,0,2,0,0,0,0,0,0,0,0,0,0,0,101,20,0,0,1,360.24957452372234,1,malicious,-0.8765824091496786,0.6751766678458461,1.1181734467626396
1,0,0,1,1,0,1,0,0,0,0,1,0,0,10,3,1,1,1,603.19921875,1,malicious,-0.06917930748493177,1.0651629724738791,-2.224783792147787
0,0,0,1,1,0,1,0,0,0,0,0,0,0,16,7,2,1,1,0.0,1,malicious,1.5782282945696324,-1.5362981638656306,-1.9517716666814426
2,1,0,1,1,0,1,0,0,0,0,0,0,0,37,32,2,1,2,139.18851922437264,1,malicious,-1.2168674458387534,0.798454013335934,-0.4697797822605229
1,0,0,1,1,0,1,0,0,0,0,0,0,0,8,1,0,1,0,3.526864145037215,1,malicious,0.6726115404421271,-1.3095707400856849,-1.0585874773401065
1,1,0,1,1,0,1,0,0,0,0,0,0,0,29,5,1,1,1,9.907951085512012,1,malicious,1.092393778799404,-0.15645014149292583,-0.7920857988718517
1,0,0,1,1,0,1,0,0,0,0,0,0,0,6,2,0,1,1,0.0,1,malicious,0.8410833078028741,0.27327135624684695,0.3618067491878922
1,1,0,1,1,0,1,0,0,0,0,0,0,0,17,1,1,1,1,0.0,1,malicious,1.0005050170795555,1.0085017325112855,0.8009463550592398
8,0,2,0,1,0,1,1,0,0,0,0,0,0,109,32,18,35,27,104.9548313411117,1,malicious,-0.7065798950444819,0.4084016932280117,0.37357200746659236
6,0,0,0,0,0,0,1,0,0,0,0,0,0,105,35,30,2,2,47.68486589591163,1,malicious,0.925322337544156,0.5948597247950297,1.4219230031913506
15,0,0,1,1,0,1,1,0,1,0,1,1,0,115,36,1,1,2,334.6046477321509,1,malicious,-0.8456041216357786,0.04285519375710137,1.827031418952225
1,0,0,1,1,0,1,0,0,0,0,0,0,0,18,7,1,1,1,8.804682665190937,0,benign,-0.06333943626228626,-0.7347780841981443,-0.8235582631592837
0,0,6,0,1,0,1,1,0,0,0,0,0,0,89,34,0,0,3,172.4883568432153,1,malicious,-1.3102280881703945,-1.2407779605077567,1.5284297734766803
2,0,1,1,1,1,1,0,0,0,0,0,0,0,70,23,3,4,3,119.38444058740406,1,malicious,0.10784373441673868,0.5124100190034653,0.14598137645520243
1,0,0,1,1,0,1,0,0,0,0,0,0,0,7,3,3,0,1,22.331713700972838,1,malicious,0.04615373369111429,-0.747549644980937,0.48463740565533714
1,0,0,1,1,0,1,0,0,0,0,0,0,0,22,2,1,0,1,84.83355617793906,1,malicious,1.4681214898628505,0.7317366115808348,0.12985182248485982
40,0,0,1,1,1,1,0,0,0,1,0,0,0,102,37,3,3,3,718.9082397437079,1,malicious,-1.0576563171891349,0.15175164336261662,0.35686239210031806
6,0,2,1,1,0,1,0,0,0,0,0,0,0,105,32,10,10,7,38.725360383672076,1,malicious,-0.28376640663310837,0.08067447598831427,-0.40036856965694617
2,0,1,0,0,0,0,0,0,0,0,0,0,0,18,7,3,2,2,49.70548559445247,1,malicious,-0.870128176754638,-0.24350214339074122,-0.18891850982702352
1,0,0,0,0,0,1,0,0,0,0,0,0,0,24,6,2,2,2,17.61405061290158,1,malicious,-0.5491779503046968,-0.0907611867544749,-0.3060722378037635
1,0,0,1,1,0,1,0,0,0,0,0,0,0,8,2,0,1,1,8.463044981892505,1,malicious,-1.5460495682161142,-0.7643991354773149,-1.0067393595767988
1,0,0,0,0,0,0,0,0,0,0,1,0,0,14,5,1,1,1,603.1396484375,1,malicious,-1.1954986745744378,2.0999750563355315,-0.4306547833314524
1,0,0,1,1,0,1,0,0,0,0,0,0,0,6,2,0,3,2,26.587756016991868,1,malicious,0.6697263767700345,1.5316776885109449,0.6731607695299294
1,0,0,0,1,0,1,0,0,0,0,0,0,0,12,2,1,1,1,13.149983501822474,1,malicious,-1.419978762782809,0.4744914042994505,1.40527751908722
1,0,0,0,1,0,1,0,0,0,0,0,0,0,8,3,1,0,1,15.314024846051517,1,malicious,-2.067672585783363,-1.5155391019203197,0.9612311741397891
1,0,0,1,1,0,1,0,0,0,0,0,0,0,8,2,0,1,1,0.0,1,malicious,0.7749134608706947,0.4001865011324798,-0.044714454659367894
1,0,0,0,0,0,0,0,0,1,0,0,0,0,23,7,1,1,1,67.07797383747527,1,malicious,-0.8482456329447071,0.12858574565525446,-1.372201609712147
1,0,0,1,1,0,1,0,0,0,0,0,0,0,11,6,1,1,1,9.046718951004815,1,malicious,1.2423116474164664,0.5246705101970244,0.6685368619104145
0,0,2,0,0,0,0,0,0,0,0,0,0,0,24,27,0,0,1,261.1187968763132,0,benign,-0.1159450598961159,1.3589314319081112,-0.6181906771027342
9,1,0,1,1,0,1,1,0,1,0,1,1,0,102,35,1,1,2,612.6099680860681,1,malicious,0.017800342728452344,-0.41738292326871723,-0.4563528546284708
1,0,0,0,0,0,1,1,0,0,0,0,0,0,22,7,30,15,9,43.45519402632961,1,malicious,-1.4974874988684677,-0.4689433048393428,-0.9098919630729186
1,0,0,1,1,1,1,1,0,0,0,1,1,0,17,2,1,1,1,52.9072265625,1,malicious,-0.6050923564137412,1.0315874158122478,-0.2194539775811751
1,0,0,0,0,0,1,0,0,0,0,0,0,0,22,4,1,1,1,20.284752196062634,1,malicious,-0.4151442720249662,1.1641974857473116,0.8424649076424806
1,1,0,1,1,0,1,1,0,0,0,0,0,0,10,2,1,1,1,6.241477025913419,0,benign,0.9052562805814244,0.19073492400957714,-0.8203368318065409
1,0,1,1,1,0,1,0,0,0,0,0,0,0,27,8,1,1,1,2.567472425317124,1,malicious,0.2615291042123673,1.3991563305063255,-1.4905088825636434
1,0,0,1,1,0,1,0,0,0,0,0,0,0,10,3,1,1,1,2.8253490676011435,1,malicious,0.1742300607317653,-1.9363354733897817,-1.661724902382373
4,0,0,1,1,0,1,0,0,0,0,0,0,0,25,9,1,1,1,80.57625223885479,1,malicious,-0.6064337545794823,0.44008345411863986,-0.5190976247327016
1,0,0,1,1,0,1,1,0,0,0,0,0,0,71,10,7,9,7,34.06014486741184,1,malicious,-0.05646428064335345,0.28525038137061426,-1.3566181676382147
1,0,0,1,1,0,1,0,0,0,0,0,0,0,26,7,1,1,1,30.32251241553037,1,malicious,1.1755504861924604,1.314599617695741,-0.13968281348270564
1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,4,1,1,2,176.3938076699869,1,malicious,0.48834129986628755,-1.056618335666731,0.010520134507243996
1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,5,1,0,1,88.47450714850639,1,malicious,-0.04692924291250834,1.125520778103117,0.30827474631157875
22,0,1,1,1,1,1,0,0,0,1,0,0,0,110,37,3,3,3,443.1276712331629,1,malicious,-0.5782292332626116,-0.6072021968369092,-0.381998345645221
2,0,6,0,1,1,1,0,0,0,0,0,0,0,71,28,3,0,3,369.76016792699414,1,malicious,0.8811843083201228,-0.16275530773067673,0.7614193355640797
1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,7,3,2,0,25.98259204965293,1,malicious,0.17156856063520617,-0.7870496486599051,-0.416793644211278
1,1,0,0,0,1,0,0,0,0,0,0,0,0,115,31,1,3,2,98.23453918961025,1,malicious,0.4291080345948142,-1.3490373829109656,0.9004412942622816
1,0,0,0,0,0,1,0,0,0,0,0,0,0,23,3,1,2,1,30.432479909169082,1,malicious,0.2673235605758069,0.7282361973209317,0.1503607618692858
1,0,0,1,1,0,1,0,0,0,0,0,0,0,27,3,1,1,1,10.176083316094967,1,malicious,0.8377429561039389,-0.43960379872916544,-1.288475937285982
12,0,2,0,0,0,0,1,0,0,0,0,0,0,92,32,30,32,31,87.08973136345226,1,malicious,-1.581831469746755,-0.862776572696648,-0.042902970711002165
1,0,1,0,0,0,0,1,0,0,0,0,0,0,24,7,0,0,2,89.85208945380123,1,malicious,0.0565767852387004,-0.8801540851229209,0.7407992706519568
8,0,0,0,0,1,1,1,0,0,0,1,1,0,22,1,9,15,5,52.5927734375,1,malicious,-0.8710846553562585,-0.15557544078371427,0.09598668585213482
0,0,0,1,1,0,1,0,0,0,0,0,0,0,8,9,0,1,1,16.8577916989675,1,malicious,-0.5852029367228438,0.37084945518125373,1.576941401202086
4,0,2,1,1,1,1,0,0,0,0,0,0,0,118,30,22,22,12,74.84793943252369,1,malicious,-0.882761348322484,1.5502234373708705,-0.34171683401989367
4,0,0,1,1,0,1,0,0,0,0,0,0,0,26,6,1,1,1,7.601177273124206,0,benign,0.39203981439892344,-1.9560279835232086,0.5886962243454888
18,1,0,1,1,0,1,1,0,1,0,1,1,0,101,27,1,1,2,603.1962890625,1,malicious,1.4543810425644421,-0.169408558192076,-0.24433633449315867
2,0,0,1,1,1,1,1,0,0,0,1,1,0,16,4,1,1,1,79.91819355600175,1,malicious,1.337586860275464,0.32059962675723863,0.34514097108462105
4,0,1,0,0,0,1,0,0,0,0,0,0,0,26,6,2,2,2,53.53143942217806,1,malicious,0.7594949035271632,-0.4263608764101799,-0.5706257833113458
1,0,1,0,1,0,1,1,0,0,0,0,0,0,25,7,2,1,2,217.67727770723036,1,malicious,1.6225138165961914,1.2879908225723442,1.7904379778721835
1,0,0,1,1,0,1,0,0,0,0,0,0,0,5,3,1,0,1,17.995706696967474,1,malicious,-0.0011645436277959358,-0.2714136727537937,0.3809634177060879
1,0,0,1,1,0,1,1,0,0,0,0,0,0,13,3,1,1,1,10.843705837028923,1,malicious,-0.9477868479670767,-0.08679350737473732,0.2143903881982868
2,0,0,1,1,1,1,1,0,0,0,0,1,0,15,7,1,1,1,16.37849572090135,1,malicious,-0.17738861055499094,-1.0774712311993657,-0.6031371416846163
